Date,Price,Oil (Cost),Commodity Index,Gold,Agri-Business ETF,Gas (Fertilizer),USD/TWD,Consumer Staples,Taiwan Weighted
2024-11-09,65.7,70.37999725341797,21.35967445373535,247.9600067138672,68.56809997558594,2.6689999103546143,32.034000396728516,78.70504760742188,23553.890625
2024-11-10,70.8,70.37999725341797,21.35967445373535,247.9600067138672,68.56809997558594,2.6689999103546143,32.034000396728516,78.70504760742188,23553.890625
2024-11-12,66.5,68.12000274658203,20.904001235961914,240.0500030517578,67.26250457763672,2.9070000648498535,32.37480163574219,78.52000427246094,22981.76953125
2024-11-13,72.9,68.43000030517578,20.837549209594727,237.6300048828125,66.9530258178711,2.9830000400543213,32.414798736572266,78.75373840332031,22860.23046875
2024-11-14,75.0,68.69999694824219,20.818561553955078,237.00999450683594,67.18513488769531,2.7850000858306885,32.40800094604492,78.55896759033203,22715.380859375
2024-11-15,69.6,67.0199966430664,20.714136123657227,236.58999633789062,67.38822174072266,2.822999954223633,32.537200927734375,77.86754608154297,22742.76953125
2024-11-16,75.8,67.0199966430664,20.714136123657227,236.58999633789062,67.38822174072266,2.822999954223633,32.537200927734375,77.86754608154297,22742.76953125
2024-11-17,80.7,67.0199966430664,20.714136123657227,236.58999633789062,67.38822174072266,2.822999954223633,32.537200927734375,77.86754608154297,22742.76953125
2024-11-19,81.5,69.38999938964844,21.255247116088867,243.25,67.6300048828125,2.997999906539917,32.442298889160156,78.52000427246094,22848.80078125
2024-11-20,89.2,68.87000274658203,21.24575424194336,244.6199951171875,67.7944107055664,3.193000078201294,32.32550048828125,78.12074279785156,22688.359375
2024-11-22,68.4,71.23999786376953,21.4166316986084,249.83999633789062,69.1677017211914,3.128999948501587,32.50529861450195,79.69834899902344,22904.3203125
2024-11-23,70.0,71.23999786376953,21.4166316986084,249.83999633789062,69.1677017211914,3.128999948501587,32.50529861450195,79.69834899902344,22904.3203125
2024-11-24,67.7,71.23999786376953,21.4166316986084,249.83999633789062,69.1677017211914,3.128999948501587,32.50529861450195,79.69834899902344,22904.3203125
