Date,Price,Oil (Cost),Commodity Index,Gold,Agri-Business ETF,Gas (Fertilizer),USD/TWD,Consumer Staples,Taiwan Weighted
2023-12-17,10.9,69.37999725341797,20.68496322631836,187.83999633789062,68.95919799804688,2.569000005722046,31.516000747680664,66.58942413330078,17360.720703125
2023-12-19,11.6,73.44000244140625,21.35017967224121,189.1300048828125,72.79436492919922,2.492000102996826,31.375,68.31584930419922,17576.55078125
2023-12-20,8.4,74.22000122070312,21.103357315063477,188.10000610351562,71.58547973632812,2.447000026702881,31.270000457763672,66.98924255371094,17635.19921875
2023-12-22,14.7,73.55999755859375,21.103357315063477,190.27000427246094,72.862060546875,2.609999895095825,31.19300079345703,67.97227478027344,17596.630859375
2023-12-23,27.2,73.55999755859375,21.103357315063477,190.27000427246094,72.862060546875,2.609999895095825,31.19300079345703,67.97227478027344,17596.630859375
2023-12-24,17.4,73.55999755859375,21.103357315063477,190.27000427246094,72.862060546875,2.609999895095825,31.19300079345703,67.97227478027344,17596.630859375
2023-12-26,27.7,75.56999969482422,21.31220817565918,191.72000122070312,73.34561920166016,2.549999952316284,31.119699478149414,68.25857543945312,17751.73046875
2023-12-27,17.0,74.11000061035156,21.217275619506836,192.58999633789062,73.73246002197266,2.61899995803833,30.94300079345703,68.57353210449219,17891.5
2023-12-28,14.2,71.7699966430664,21.03690528869629,191.47000122070312,73.71312713623047,2.556999921798706,30.845699310302734,68.60216522216797,17910.369140625
2023-12-29,12.9,71.6500015258789,20.92298698425293,191.1699981689453,73.6744384765625,2.5139999389648438,30.697999954223633,68.74533081054688,17930.810546875
2023-12-30,5.2,71.6500015258789,20.92298698425293,191.1699981689453,73.6744384765625,2.5139999389648438,30.697999954223633,68.74533081054688,17930.810546875
2023-12-31,11.6,71.6500015258789,20.92298698425293,191.1699981689453,73.6744384765625,2.5139999389648438,30.697999954223633,68.74533081054688,17930.810546875
2024-01-02,13.2,70.37999725341797,20.75210952758789,190.72000122070312,73.73246002197266,2.568000078201294,30.66860008239746,69.51837921142578,17853.759765625
2024-01-03,9.9,72.69999694824219,21.01791763305664,189.1300048828125,73.04581451416016,2.6679999828338623,30.878999710083008,68.9743881225586,17559.310546875
2024-01-05,12.3,73.80999755859375,21.008424758911133,189.35000610351562,72.99746704101562,2.8929998874664307,31.054000854492188,68.72624969482422,17519.140625
2024-01-06,15.0,73.80999755859375,21.008424758911133,189.35000610351562,72.99746704101562,2.8929998874664307,31.054000854492188,68.72624969482422,17519.140625
2024-01-10,10.0,71.37000274658203,20.714136123657227,187.5,72.04969024658203,3.0390000343322754,31.061100006103516,69.27024841308594,17465.630859375
2024-01-11,11.1,72.0199966430664,20.86602783203125,187.8699951171875,71.59515380859375,3.0969998836517334,31.117799758911133,69.26069641113281,17545.3203125
2024-01-12,18.8,72.68000030517578,20.941972732543945,189.7100067138672,71.37271881103516,3.312999963760376,30.893999099731445,69.480224609375,17512.830078125
